,drama_title,date,blog_title,writer,contents
51,왜그래 풍상씨 드라마,2019.01.02.,"‘왜그래 풍상씨’ 기은세, 드라마 촬영 전 출근길 포착 “스머프 신발 신고”",톱스타뉴스 공식 블로그 (T...,"한편, 기은세(나이 35세)가 출연하는 KBS2 드라마 ‘왜그래 풍상씨’는 오는 9일 첫 방송 된다. 관련 기사 : 영화 ‘그대 이름은 장미’ 하연수, 천사같은 비주얼의 근황......"
52,왜그래 풍상씨 드라마,2019.01.04.,"왜그래 풍상씨 이시영 립스틱 귀걸이 원피스 가방 무스탕 패딩 니트 청바지 코트, 전혜빈 시계 목폴라 기은세 패션 옷 코디 의상",먹부림일기,왜그래 풍상씨 이시영 전혜빈 기은세 옷 코디 의상 패션 이제 곧 시작하는 드라마 왜그래 풍상씨 인데요 ㅋㅋ 티저가 나왔길래 후다닥 패션에 대한 포스팅을...
54,왜그래 풍상씨 드라마,2019.01.07.,왜그래 풍상씨(2019년 1월 9일 첫 방송),영드 세상(영화+드라...,줄거리:동생 바보로 살아온 중년 남자 풍상 씨와 등골 브레이커 동생들의 아드레날린 솟구치는 일상과 사건 사고를 통해 가족의 의미를 생각해 볼 드라마 유준상 오지호...
55,왜그래 풍상씨 드라마,2018.12.28.,"왜그래 풍상씨’ 유준상-이시영-오지호-전혜빈-이창엽, 5단 목마! ‘풍상씨 5남매’가 온다! 폭소 만발 메인 포스터 공개!",한국사진방송 공식블...,내년 1 월 9 일 첫 방송을 앞둔 KBS 2TV 새 수목 드라마 ‘왜그래 풍상씨’ ( 극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어 ) 측은 24 일 메인 포스터를 공개했다...
56,왜그래 풍상씨 드라마,2019.01.06.,"왜그래 풍상씨, '이시영 남자친구 공무언 역 특별출연한 황동주'",DY-포토매거진,"황동주, ‘왜그래 풍상씨’ 이시영 남자친구 공무언 역 특별출연 KBS 2TV 새 수목드라마 '왜그래 풍상씨’(극본 문영남, 연출 진형욱, 제작 초록뱀미디어)는 동생..."
60,왜그래 풍상씨 드라마,2019.01.05.,"왜그래 풍상씨’ 유준상-이시영-오지호-전혜빈-이창엽, ‘5人 5愛’ 캐릭터 포스터 공개! 과연 5남매의 ‘마음’ 통할까?",한국사진방송 공식블...,내년 1 월 9 일 첫 방송 예정인 KBS 2TV 새 수목 드라마 ‘ 왜그래 풍상씨 ’( 극본 문영남 / 연출 진형욱 / 제작 초록뱀미디어 ) 측은 31 일 ‘ 풍상씨 ( 유준상 분 ) 5 남매 ’...
61,왜그래 풍상씨 드라마,2018.12.28.,"왜그래 풍상씨’ 유준상-이시영-오지호-전혜빈-이창엽, 크리스마스 기념 웃음 종합 세트! 요절복통 5남매 일상 공개! 폭소 만발!",한국사진방송 공식블...,수목 드라마 왜그래 풍상씨 극본 문영남 연출 진형욱 제작 초록뱀미디어 크리스마스를 맞이해 예비 시청자분들께 기분 좋은 선물을 드리고 싶어 유준상 분 색 일상을...
62,왜그래 풍상씨 드라마,2019.01.06.,"‘왜그래 풍상씨’ 전혜빈, 류한비-엄채영과  ‘귀여운 귀여운 토끼 자매 같아’",톱스타뉴스 공식 블로그 (T...,"전혜빈은 KBS2 드라마 ‘왜그래 풍상씨’에 출연해 화제가 됐다. 관련 기사 : ‘왜그래 풍상씨’, 유준상 주위 인물관계도에 관심↑…‘총 몇부작 드라마?’ ‘왜그래..."
63,왜그래 풍상씨 드라마,2019.01.03.,"‘왜그래 풍상씨’ 이시영-오지호, 시상식서 다정한 셀카 찰칵…‘지호 오빠랑’",톱스타뉴스 공식 블로그 (T...,이시영과 오지호는 9일 처음 방송되는 드라마 ‘왜그래 풍상씨’에서 호흡을 맞춘다. 관련 기사 : ‘왜그래 풍상씨: 커밍순’ 제작진이 꼽은 관전 포인트 3가지...
64,왜그래 풍상씨 드라마,2019.01.03.,"왜그래 풍상씨 첫 촬영부터 망가짐 불사, 전혜빈 이시영 육탄전",까미와 짱이는 사랑...,1월 2일 밤 방송된 KBS 2TV 새 수목드라마 '왜그래 풍상씨:커밍순'(극본 문영남?연출 진형욱)에서는 오는 9일 첫 방송을 앞두고 스페셜 방송을 선보였다. 드라마 첫 촬영은...
